timestamp, utilization.gpu [%], utilization.memory [%], power.draw [W], memory.used [MiB]
2026/02/15 15:38:02.870, 81 %, 2 %, 52.16 W, 634 MiB
2026/02/15 15:38:04.871, 80 %, 2 %, 51.94 W, 634 MiB
2026/02/15 15:38:06.871, 80 %, 2 %, 51.95 W, 642 MiB
2026/02/15 15:38:08.871, 78 %, 2 %, 51.90 W, 642 MiB
2026/02/15 15:38:10.871, 84 %, 2 %, 52.03 W, 642 MiB
2026/02/15 15:38:12.872, 81 %, 2 %, 52.26 W, 642 MiB
2026/02/15 15:38:14.872, 78 %, 2 %, 52.03 W, 642 MiB
2026/02/15 15:38:16.872, 81 %, 2 %, 52.14 W, 642 MiB
2026/02/15 15:38:18.872, 79 %, 2 %, 52.03 W, 642 MiB
2026/02/15 15:38:20.872, 77 %, 2 %, 52.12 W, 642 MiB
2026/02/15 15:38:22.873, 84 %, 2 %, 52.19 W, 642 MiB
2026/02/15 15:38:24.873, 81 %, 2 %, 51.95 W, 642 MiB
2026/02/15 15:38:26.873, 83 %, 2 %, 52.10 W, 642 MiB
2026/02/15 15:38:28.873, 85 %, 2 %, 52.10 W, 642 MiB
2026/02/15 15:38:30.874, 80 %, 2 %, 52.08 W, 642 MiB
2026/02/15 15:38:32.874, 74 %, 2 %, 52.09 W, 642 MiB
2026/02/15 15:38:34.874, 78 %, 2 %, 52.07 W, 642 MiB
2026/02/15 15:38:36.874, 84 %, 2 %, 52.06 W, 642 MiB
2026/02/15 15:38:38.874, 81 %, 2 %, 52.28 W, 642 MiB
2026/02/15 15:38:40.875, 77 %, 2 %, 52.15 W, 642 MiB
2026/02/15 15:38:42.875, 81 %, 2 %, 52.17 W, 642 MiB
2026/02/15 15:38:44.875, 78 %, 2 %, 52.13 W, 642 MiB
2026/02/15 15:38:46.875, 82 %, 2 %, 52.23 W, 642 MiB
2026/02/15 15:38:48.875, 72 %, 2 %, 51.93 W, 642 MiB
2026/02/15 15:38:50.876, 77 %, 2 %, 52.23 W, 642 MiB
2026/02/15 15:38:52.876, 84 %, 2 %, 52.04 W, 642 MiB
2026/02/15 15:38:54.876, 85 %, 2 %, 52.02 W, 642 MiB
2026/02/15 15:38:56.876, 79 %, 2 %, 52.01 W, 642 MiB
2026/02/15 15:38:58.877, 77 %, 2 %, 52.04 W, 642 MiB
2026/02/15 15:39:00.877, 75 %, 2 %, 51.79 W, 640 MiB
2026/02/15 15:39:02.877, 81 %, 2 %, 51.86 W, 640 MiB
2026/02/15 15:39:04.877, 82 %, 2 %, 51.70 W, 640 MiB
2026/02/15 15:39:06.877, 82 %, 2 %, 51.78 W, 640 MiB
2026/02/15 15:39:08.878, 86 %, 2 %, 52.31 W, 640 MiB
2026/02/15 15:39:10.878, 82 %, 2 %, 52.01 W, 640 MiB
2026/02/15 15:39:12.878, 79 %, 2 %, 52.00 W, 640 MiB
2026/02/15 15:39:14.878, 80 %, 2 %, 51.88 W, 640 MiB
2026/02/15 15:39:16.879, 84 %, 2 %, 51.94 W, 640 MiB
2026/02/15 15:39:18.879, 83 %, 2 %, 51.84 W, 640 MiB
2026/02/15 15:39:20.879, 78 %, 2 %, 51.82 W, 640 MiB
2026/02/15 15:39:22.879, 83 %, 2 %, 51.63 W, 640 MiB
2026/02/15 15:39:24.880, 79 %, 2 %, 51.82 W, 640 MiB
2026/02/15 15:39:26.880, 84 %, 2 %, 51.93 W, 640 MiB
2026/02/15 15:39:28.880, 84 %, 2 %, 52.10 W, 640 MiB
2026/02/15 15:39:30.880, 78 %, 2 %, 51.83 W, 640 MiB
2026/02/15 15:39:32.881, 80 %, 2 %, 51.75 W, 640 MiB
2026/02/15 15:39:34.881, 79 %, 2 %, 51.84 W, 640 MiB
2026/02/15 15:39:36.881, 82 %, 2 %, 51.87 W, 640 MiB
2026/02/15 15:39:38.881, 76 %, 2 %, 51.99 W, 640 MiB
2026/02/15 15:39:40.882, 82 %, 2 %, 51.97 W, 640 MiB
2026/02/15 15:39:42.882, 83 %, 2 %, 52.03 W, 640 MiB
2026/02/15 15:39:44.882, 82 %, 2 %, 51.81 W, 640 MiB
2026/02/15 15:39:46.882, 75 %, 2 %, 52.01 W, 640 MiB
2026/02/15 15:39:48.883, 87 %, 2 %, 52.00 W, 640 MiB
2026/02/15 15:39:50.883, 82 %, 2 %, 52.08 W, 640 MiB
2026/02/15 15:39:52.883, 85 %, 2 %, 52.12 W, 640 MiB
2026/02/15 15:39:54.883, 84 %, 2 %, 51.85 W, 640 MiB
2026/02/15 15:39:56.883, 82 %, 2 %, 51.80 W, 640 MiB
2026/02/15 15:39:58.884, 84 %, 2 %, 51.98 W, 640 MiB
2026/02/15 15:40:00.884, 78 %, 2 %, 51.87 W, 640 MiB
2026/02/15 15:40:02.884, 81 %, 2 %, 51.83 W, 640 MiB
2026/02/15 15:40:04.884, 81 %, 2 %, 51.75 W, 640 MiB
2026/02/15 15:40:06.885, 84 %, 2 %, 51.67 W, 640 MiB
2026/02/15 15:40:08.885, 85 %, 2 %, 51.65 W, 640 MiB
2026/02/15 15:40:10.885, 83 %, 2 %, 51.79 W, 640 MiB
2026/02/15 15:40:12.885, 82 %, 2 %, 51.53 W, 640 MiB
2026/02/15 15:40:14.885, 80 %, 2 %, 51.76 W, 640 MiB
2026/02/15 15:40:16.886, 84 %, 2 %, 51.75 W, 640 MiB
2026/02/15 15:40:18.886, 78 %, 2 %, 51.55 W, 640 MiB
2026/02/15 15:40:20.886, 86 %, 2 %, 51.72 W, 640 MiB
2026/02/15 15:40:22.886, 78 %, 2 %, 51.81 W, 640 MiB
2026/02/15 15:40:24.887, 76 %, 2 %, 51.74 W, 640 MiB
2026/02/15 15:40:26.887, 82 %, 2 %, 51.68 W, 640 MiB
2026/02/15 15:40:28.887, 76 %, 2 %, 51.71 W, 640 MiB
2026/02/15 15:40:30.887, 86 %, 2 %, 51.98 W, 640 MiB
2026/02/15 15:40:32.888, 78 %, 2 %, 51.79 W, 640 MiB
2026/02/15 15:40:34.888, 82 %, 2 %, 52.19 W, 640 MiB
2026/02/15 15:40:36.888, 78 %, 2 %, 51.97 W, 640 MiB
2026/02/15 15:40:38.888, 82 %, 2 %, 52.02 W, 640 MiB
2026/02/15 15:40:40.888, 82 %, 2 %, 51.81 W, 640 MiB
2026/02/15 15:40:42.889, 79 %, 2 %, 52.02 W, 640 MiB
2026/02/15 15:40:44.889, 78 %, 2 %, 51.92 W, 640 MiB
2026/02/15 15:40:46.889, 81 %, 2 %, 52.03 W, 640 MiB
2026/02/15 15:40:48.889, 80 %, 2 %, 52.00 W, 640 MiB
2026/02/15 15:40:50.890, 80 %, 2 %, 51.83 W, 640 MiB
2026/02/15 15:40:52.890, 78 %, 2 %, 51.91 W, 640 MiB
2026/02/15 15:40:54.890, 81 %, 2 %, 51.78 W, 640 MiB
2026/02/15 15:40:56.890, 79 %, 2 %, 51.89 W, 640 MiB
2026/02/15 15:40:58.890, 79 %, 2 %, 51.88 W, 640 MiB
2026/02/15 15:41:00.891, 77 %, 2 %, 52.04 W, 640 MiB
2026/02/15 15:41:02.891, 82 %, 2 %, 52.16 W, 640 MiB
2026/02/15 15:41:04.891, 83 %, 2 %, 52.05 W, 640 MiB
2026/02/15 15:41:06.891, 79 %, 2 %, 51.83 W, 640 MiB
2026/02/15 15:41:08.892, 81 %, 2 %, 52.06 W, 640 MiB
2026/02/15 15:41:10.892, 83 %, 2 %, 52.04 W, 640 MiB
2026/02/15 15:41:12.892, 81 %, 2 %, 51.74 W, 640 MiB
2026/02/15 15:41:14.892, 85 %, 2 %, 52.03 W, 640 MiB
2026/02/15 15:41:16.893, 84 %, 2 %, 52.08 W, 640 MiB
2026/02/15 15:41:18.893, 82 %, 2 %, 52.17 W, 640 MiB
2026/02/15 15:41:20.893, 77 %, 2 %, 51.75 W, 640 MiB
2026/02/15 15:41:22.893, 84 %, 2 %, 52.01 W, 640 MiB
2026/02/15 15:41:24.893, 78 %, 2 %, 52.01 W, 640 MiB
2026/02/15 15:41:26.894, 80 %, 2 %, 51.85 W, 640 MiB
2026/02/15 15:41:28.894, 80 %, 2 %, 52.03 W, 640 MiB
2026/02/15 15:41:30.894, 79 %, 2 %, 51.70 W, 640 MiB
2026/02/15 15:41:32.894, 83 %, 2 %, 51.88 W, 640 MiB
2026/02/15 15:41:34.894, 77 %, 2 %, 51.76 W, 640 MiB
2026/02/15 15:41:36.895, 84 %, 2 %, 52.09 W, 640 MiB
2026/02/15 15:41:38.895, 79 %, 2 %, 51.89 W, 640 MiB
2026/02/15 15:41:40.895, 80 %, 2 %, 51.86 W, 640 MiB
2026/02/15 15:41:42.895, 84 %, 2 %, 51.94 W, 640 MiB
2026/02/15 15:41:44.895, 79 %, 2 %, 51.83 W, 640 MiB
2026/02/15 15:41:46.896, 76 %, 2 %, 51.80 W, 640 MiB
2026/02/15 15:41:48.896, 83 %, 2 %, 51.86 W, 640 MiB
2026/02/15 15:41:50.896, 77 %, 2 %, 51.55 W, 640 MiB
2026/02/15 15:41:52.896, 81 %, 2 %, 51.91 W, 640 MiB
2026/02/15 15:41:54.896, 79 %, 2 %, 51.65 W, 640 MiB
2026/02/15 15:41:56.896, 82 %, 2 %, 51.69 W, 640 MiB
2026/02/15 15:41:58.897, 81 %, 2 %, 51.82 W, 640 MiB
2026/02/15 15:42:00.897, 78 %, 2 %, 51.84 W, 640 MiB
2026/02/15 15:42:02.897, 82 %, 2 %, 51.86 W, 640 MiB
2026/02/15 15:42:04.897, 79 %, 2 %, 51.67 W, 640 MiB
2026/02/15 15:42:06.897, 80 %, 2 %, 51.90 W, 640 MiB
2026/02/15 15:42:08.898, 78 %, 2 %, 51.97 W, 640 MiB
2026/02/15 15:42:10.898, 85 %, 2 %, 51.91 W, 640 MiB
2026/02/15 15:42:12.898, 82 %, 2 %, 51.74 W, 640 MiB
2026/02/15 15:42:14.898, 78 %, 2 %, 51.83 W, 640 MiB
2026/02/15 15:42:16.898, 81 %, 2 %, 51.68 W, 640 MiB
2026/02/15 15:42:18.898, 81 %, 2 %, 51.84 W, 640 MiB
2026/02/15 15:42:20.899, 80 %, 2 %, 51.91 W, 640 MiB
2026/02/15 15:42:22.899, 83 %, 2 %, 51.97 W, 640 MiB
2026/02/15 15:42:24.899, 85 %, 2 %, 51.87 W, 640 MiB
2026/02/15 15:42:26.899, 80 %, 2 %, 51.61 W, 640 MiB
2026/02/15 15:42:28.899, 81 %, 2 %, 51.47 W, 640 MiB
2026/02/15 15:42:30.900, 83 %, 2 %, 51.49 W, 640 MiB
2026/02/15 15:42:32.900, 81 %, 2 %, 51.40 W, 640 MiB
2026/02/15 15:42:34.900, 82 %, 2 %, 51.87 W, 640 MiB
2026/02/15 15:42:36.900, 80 %, 2 %, 51.88 W, 640 MiB
2026/02/15 15:42:38.900, 81 %, 2 %, 51.83 W, 640 MiB
2026/02/15 15:42:40.900, 77 %, 2 %, 51.78 W, 640 MiB
2026/02/15 15:42:42.901, 80 %, 2 %, 51.91 W, 640 MiB
2026/02/15 15:42:44.901, 70 %, 2 %, 51.64 W, 640 MiB
2026/02/15 15:42:46.901, 78 %, 2 %, 51.45 W, 640 MiB
2026/02/15 15:42:48.901, 77 %, 2 %, 51.54 W, 640 MiB
2026/02/15 15:42:50.901, 78 %, 2 %, 51.66 W, 640 MiB
2026/02/15 15:42:52.902, 84 %, 2 %, 51.67 W, 640 MiB
2026/02/15 15:42:54.902, 76 %, 2 %, 51.49 W, 640 MiB
2026/02/15 15:42:56.902, 83 %, 2 %, 51.76 W, 640 MiB
2026/02/15 15:42:58.902, 74 %, 2 %, 51.63 W, 640 MiB
2026/02/15 15:43:00.902, 86 %, 2 %, 51.80 W, 640 MiB
2026/02/15 15:43:02.902, 79 %, 2 %, 51.92 W, 640 MiB
2026/02/15 15:43:04.903, 84 %, 2 %, 51.86 W, 640 MiB
2026/02/15 15:43:06.903, 79 %, 2 %, 51.92 W, 640 MiB
2026/02/15 15:43:08.903, 79 %, 2 %, 51.79 W, 640 MiB
2026/02/15 15:43:10.903, 81 %, 2 %, 51.86 W, 640 MiB
2026/02/15 15:43:12.903, 82 %, 2 %, 51.84 W, 640 MiB
2026/02/15 15:43:14.903, 81 %, 2 %, 51.71 W, 640 MiB
2026/02/15 15:43:16.904, 76 %, 2 %, 51.93 W, 640 MiB
2026/02/15 15:43:18.904, 85 %, 2 %, 51.93 W, 640 MiB
2026/02/15 15:43:20.904, 82 %, 2 %, 51.93 W, 640 MiB
2026/02/15 15:43:22.904, 79 %, 2 %, 51.79 W, 640 MiB
2026/02/15 15:43:24.904, 79 %, 2 %, 51.87 W, 640 MiB
2026/02/15 15:43:26.905, 83 %, 2 %, 51.86 W, 640 MiB
2026/02/15 15:43:28.905, 84 %, 2 %, 51.87 W, 640 MiB
2026/02/15 15:43:30.905, 78 %, 2 %, 51.74 W, 640 MiB
2026/02/15 15:43:32.905, 82 %, 2 %, 51.62 W, 640 MiB
2026/02/15 15:43:34.905, 78 %, 2 %, 51.62 W, 640 MiB
2026/02/15 15:43:36.905, 79 %, 2 %, 51.63 W, 640 MiB
2026/02/15 15:43:38.906, 79 %, 2 %, 51.76 W, 640 MiB
2026/02/15 15:43:40.906, 78 %, 2 %, 51.64 W, 640 MiB
2026/02/15 15:43:42.906, 80 %, 2 %, 51.73 W, 640 MiB
2026/02/15 15:43:44.906, 77 %, 2 %, 51.69 W, 640 MiB
2026/02/15 15:43:46.906, 77 %, 2 %, 51.89 W, 640 MiB
2026/02/15 15:43:48.907, 79 %, 2 %, 51.73 W, 640 MiB
2026/02/15 15:43:50.907, 80 %, 2 %, 51.56 W, 640 MiB
2026/02/15 15:43:52.907, 82 %, 2 %, 51.86 W, 640 MiB
2026/02/15 15:43:54.907, 83 %, 2 %, 51.83 W, 640 MiB
2026/02/15 15:43:56.907, 81 %, 2 %, 51.88 W, 640 MiB
2026/02/15 15:43:58.907, 76 %, 2 %, 51.71 W, 640 MiB
2026/02/15 15:44:00.908, 79 %, 2 %, 51.71 W, 640 MiB
2026/02/15 15:44:02.908, 83 %, 2 %, 51.77 W, 640 MiB
2026/02/15 15:44:04.908, 78 %, 2 %, 51.76 W, 640 MiB
2026/02/15 15:44:06.908, 81 %, 2 %, 51.76 W, 640 MiB
2026/02/15 15:44:08.908, 59 %, 2 %, 51.61 W, 656 MiB
2026/02/15 15:44:10.908, 77 %, 1 %, 51.14 W, 659 MiB
2026/02/15 15:44:12.909, 75 %, 2 %, 51.62 W, 661 MiB
2026/02/15 15:44:14.909, 76 %, 1 %, 50.08 W, 661 MiB
2026/02/15 15:44:16.909, 79 %, 1 %, 49.97 W, 657 MiB
2026/02/15 15:44:18.909, 80 %, 2 %, 51.44 W, 656 MiB
2026/02/15 15:44:20.909, 75 %, 1 %, 49.86 W, 655 MiB
2026/02/15 15:44:22.910, 80 %, 2 %, 50.40 W, 656 MiB
2026/02/15 15:44:24.910, 77 %, 1 %, 50.22 W, 660 MiB
2026/02/15 15:44:26.910, 70 %, 1 %, 50.05 W, 658 MiB
2026/02/15 15:44:28.910, 80 %, 2 %, 51.42 W, 665 MiB
2026/02/15 15:44:30.910, 80 %, 2 %, 51.72 W, 662 MiB
2026/02/15 15:44:32.910, 70 %, 2 %, 51.22 W, 656 MiB
2026/02/15 15:44:34.911, 84 %, 2 %, 51.63 W, 650 MiB
2026/02/15 15:44:36.911, 82 %, 2 %, 51.46 W, 646 MiB
2026/02/15 15:44:38.911, 79 %, 2 %, 51.53 W, 646 MiB
2026/02/15 15:44:40.911, 76 %, 2 %, 51.52 W, 646 MiB
2026/02/15 15:44:42.911, 82 %, 2 %, 51.55 W, 646 MiB
2026/02/15 15:44:44.911, 81 %, 2 %, 51.68 W, 646 MiB
2026/02/15 15:44:46.912, 77 %, 2 %, 51.49 W, 646 MiB
2026/02/15 15:44:48.912, 80 %, 2 %, 51.46 W, 646 MiB
2026/02/15 15:44:50.912, 80 %, 2 %, 51.70 W, 646 MiB
2026/02/15 15:44:52.912, 83 %, 2 %, 51.54 W, 646 MiB
2026/02/15 15:44:54.912, 75 %, 2 %, 51.74 W, 646 MiB
2026/02/15 15:44:56.913, 82 %, 2 %, 51.43 W, 646 MiB
2026/02/15 15:44:58.913, 81 %, 2 %, 51.53 W, 646 MiB
2026/02/15 15:45:00.913, 77 %, 2 %, 51.43 W, 646 MiB
2026/02/15 15:45:02.913, 81 %, 2 %, 51.57 W, 646 MiB
2026/02/15 15:45:04.913, 81 %, 2 %, 51.51 W, 646 MiB
2026/02/15 15:45:06.914, 82 %, 2 %, 51.55 W, 646 MiB
2026/02/15 15:45:08.914, 84 %, 2 %, 51.69 W, 646 MiB
2026/02/15 15:45:10.914, 80 %, 2 %, 51.71 W, 646 MiB
2026/02/15 15:45:12.914, 77 %, 2 %, 51.75 W, 646 MiB
2026/02/15 15:45:14.914, 69 %, 2 %, 51.59 W, 646 MiB
2026/02/15 15:45:16.915, 80 %, 2 %, 51.66 W, 646 MiB
2026/02/15 15:45:18.915, 81 %, 2 %, 51.55 W, 646 MiB
2026/02/15 15:45:20.915, 76 %, 2 %, 51.64 W, 646 MiB
2026/02/15 15:45:22.915, 80 %, 2 %, 51.69 W, 646 MiB
2026/02/15 15:45:24.915, 79 %, 2 %, 51.73 W, 646 MiB
2026/02/15 15:45:26.915, 81 %, 2 %, 51.69 W, 646 MiB
2026/02/15 15:45:28.916, 70 %, 2 %, 51.42 W, 646 MiB
2026/02/15 15:45:30.916, 77 %, 2 %, 51.48 W, 646 MiB
2026/02/15 15:45:32.916, 80 %, 2 %, 51.43 W, 646 MiB
2026/02/15 15:45:34.916, 77 %, 2 %, 51.54 W, 646 MiB
2026/02/15 15:45:36.916, 76 %, 2 %, 51.55 W, 646 MiB
2026/02/15 15:45:38.917, 83 %, 2 %, 51.56 W, 646 MiB
2026/02/15 15:45:40.917, 81 %, 2 %, 51.41 W, 646 MiB
2026/02/15 15:45:42.917, 79 %, 2 %, 51.36 W, 646 MiB
2026/02/15 15:45:44.917, 73 %, 2 %, 51.35 W, 646 MiB
2026/02/15 15:45:46.917, 75 %, 2 %, 51.46 W, 646 MiB
2026/02/15 15:45:48.918, 79 %, 2 %, 51.48 W, 646 MiB
2026/02/15 15:45:50.918, 78 %, 2 %, 51.52 W, 646 MiB
2026/02/15 15:45:52.918, 80 %, 2 %, 51.45 W, 646 MiB
2026/02/15 15:45:54.918, 84 %, 2 %, 51.52 W, 646 MiB
2026/02/15 15:45:56.918, 83 %, 2 %, 51.69 W, 646 MiB
2026/02/15 15:45:58.918, 85 %, 2 %, 51.56 W, 646 MiB
2026/02/15 15:46:00.919, 82 %, 2 %, 51.70 W, 646 MiB
2026/02/15 15:46:02.919, 86 %, 2 %, 51.62 W, 646 MiB
2026/02/15 15:46:04.919, 82 %, 2 %, 51.64 W, 646 MiB
2026/02/15 15:46:06.919, 80 %, 2 %, 51.69 W, 646 MiB
2026/02/15 15:46:08.919, 79 %, 2 %, 51.73 W, 646 MiB
2026/02/15 15:46:10.920, 82 %, 2 %, 51.54 W, 646 MiB
2026/02/15 15:46:12.920, 69 %, 2 %, 50.65 W, 666 MiB
2026/02/15 15:46:14.920, 71 %, 1 %, 49.72 W, 663 MiB
2026/02/15 15:46:16.920, 75 %, 2 %, 50.39 W, 656 MiB
2026/02/15 15:46:18.920, 67 %, 1 %, 49.88 W, 650 MiB
2026/02/15 15:46:20.920, 66 %, 1 %, 49.72 W, 651 MiB
2026/02/15 15:46:22.921, 75 %, 1 %, 49.66 W, 648 MiB
2026/02/15 15:46:24.921, 77 %, 1 %, 49.65 W, 641 MiB
2026/02/15 15:46:26.921, 68 %, 1 %, 50.21 W, 651 MiB
2026/02/15 15:46:28.921, 75 %, 1 %, 49.71 W, 648 MiB
2026/02/15 15:46:30.921, 76 %, 1 %, 50.20 W, 676 MiB
2026/02/15 15:46:32.921, 75 %, 1 %, 49.63 W, 670 MiB
2026/02/15 15:46:34.922, 72 %, 1 %, 49.59 W, 664 MiB
2026/02/15 15:46:36.922, 64 %, 1 %, 50.11 W, 673 MiB
2026/02/15 15:46:38.922, 65 %, 1 %, 50.14 W, 653 MiB
2026/02/15 15:46:40.922, 69 %, 1 %, 49.74 W, 650 MiB
2026/02/15 15:46:42.922, 80 %, 2 %, 50.04 W, 668 MiB
2026/02/15 15:46:44.923, 80 %, 2 %, 50.19 W, 667 MiB
2026/02/15 15:46:46.923, 82 %, 2 %, 51.54 W, 664 MiB
2026/02/15 15:46:48.923, 82 %, 2 %, 51.59 W, 655 MiB
2026/02/15 15:46:50.923, 75 %, 2 %, 51.49 W, 651 MiB
2026/02/15 15:46:52.923, 72 %, 2 %, 51.62 W, 651 MiB
2026/02/15 15:46:54.923, 66 %, 2 %, 51.33 W, 651 MiB
2026/02/15 15:46:56.924, 83 %, 2 %, 51.80 W, 651 MiB
2026/02/15 15:46:58.924, 80 %, 2 %, 51.54 W, 651 MiB
2026/02/15 15:47:00.924, 79 %, 2 %, 51.79 W, 651 MiB
2026/02/15 15:47:02.924, 75 %, 2 %, 51.56 W, 651 MiB
2026/02/15 15:47:04.924, 84 %, 2 %, 51.44 W, 651 MiB
2026/02/15 15:47:06.925, 77 %, 2 %, 51.40 W, 651 MiB
2026/02/15 15:47:08.925, 69 %, 2 %, 51.60 W, 651 MiB
2026/02/15 15:47:10.925, 80 %, 2 %, 51.74 W, 651 MiB
2026/02/15 15:47:12.925, 80 %, 2 %, 51.79 W, 651 MiB
2026/02/15 15:47:14.925, 82 %, 2 %, 51.76 W, 651 MiB
2026/02/15 15:47:16.925, 78 %, 2 %, 51.65 W, 651 MiB
2026/02/15 15:47:18.926, 74 %, 2 %, 51.69 W, 651 MiB
2026/02/15 15:47:20.926, 78 %, 2 %, 51.77 W, 651 MiB
2026/02/15 15:47:22.926, 82 %, 2 %, 51.45 W, 651 MiB
2026/02/15 15:47:24.926, 86 %, 2 %, 51.58 W, 651 MiB
2026/02/15 15:47:26.926, 82 %, 2 %, 51.81 W, 651 MiB
2026/02/15 15:47:28.927, 83 %, 2 %, 51.66 W, 651 MiB
2026/02/15 15:47:30.927, 81 %, 2 %, 51.60 W, 651 MiB
2026/02/15 15:47:32.927, 78 %, 2 %, 51.77 W, 651 MiB
2026/02/15 15:47:34.927, 80 %, 2 %, 51.81 W, 651 MiB
2026/02/15 15:47:36.927, 79 %, 2 %, 51.72 W, 651 MiB
2026/02/15 15:47:38.927, 74 %, 2 %, 51.74 W, 651 MiB
2026/02/15 15:47:40.928, 75 %, 2 %, 51.53 W, 651 MiB
2026/02/15 15:47:42.928, 81 %, 2 %, 51.60 W, 651 MiB
2026/02/15 15:47:44.928, 84 %, 2 %, 51.76 W, 651 MiB
2026/02/15 15:47:46.928, 77 %, 2 %, 51.57 W, 651 MiB
2026/02/15 15:47:48.928, 80 %, 2 %, 51.47 W, 651 MiB
2026/02/15 15:47:50.929, 75 %, 2 %, 51.80 W, 651 MiB
2026/02/15 15:47:52.929, 82 %, 2 %, 51.65 W, 651 MiB
2026/02/15 15:47:54.929, 80 %, 2 %, 51.75 W, 651 MiB
2026/02/15 15:47:56.929, 75 %, 2 %, 51.58 W, 651 MiB
2026/02/15 15:47:58.929, 76 %, 2 %, 51.65 W, 651 MiB
2026/02/15 15:48:00.929, 76 %, 2 %, 51.52 W, 651 MiB
2026/02/15 15:48:02.930, 81 %, 2 %, 51.69 W, 651 MiB
2026/02/15 15:48:04.930, 86 %, 2 %, 51.80 W, 651 MiB
2026/02/15 15:48:06.930, 83 %, 2 %, 51.64 W, 651 MiB
2026/02/15 15:48:08.930, 83 %, 2 %, 51.51 W, 651 MiB
2026/02/15 15:48:10.930, 84 %, 2 %, 51.73 W, 651 MiB
2026/02/15 15:48:12.931, 77 %, 2 %, 51.49 W, 651 MiB
2026/02/15 15:48:14.931, 84 %, 2 %, 51.63 W, 651 MiB
2026/02/15 15:48:16.931, 69 %, 2 %, 51.55 W, 645 MiB
2026/02/15 15:48:18.931, 75 %, 2 %, 51.56 W, 645 MiB
2026/02/15 15:48:20.931, 80 %, 2 %, 51.85 W, 645 MiB
2026/02/15 15:48:22.931, 84 %, 2 %, 51.92 W, 645 MiB
2026/02/15 15:48:24.932, 79 %, 2 %, 51.89 W, 645 MiB
2026/02/15 15:48:26.932, 82 %, 2 %, 51.63 W, 645 MiB
2026/02/15 15:48:28.932, 79 %, 2 %, 51.51 W, 645 MiB
2026/02/15 15:48:30.932, 77 %, 2 %, 51.49 W, 645 MiB
2026/02/15 15:48:32.932, 83 %, 2 %, 51.53 W, 645 MiB
2026/02/15 15:48:34.933, 77 %, 2 %, 51.67 W, 645 MiB
2026/02/15 15:48:36.933, 77 %, 2 %, 51.58 W, 645 MiB
2026/02/15 15:48:38.933, 78 %, 2 %, 51.53 W, 645 MiB
2026/02/15 15:48:40.933, 79 %, 2 %, 51.71 W, 645 MiB
2026/02/15 15:48:42.933, 83 %, 2 %, 51.75 W, 645 MiB
2026/02/15 15:48:44.933, 79 %, 2 %, 51.79 W, 645 MiB
2026/02/15 15:48:46.934, 78 %, 2 %, 51.63 W, 645 MiB
2026/02/15 15:48:48.934, 80 %, 2 %, 51.63 W, 645 MiB
2026/02/15 15:48:50.934, 74 %, 2 %, 51.51 W, 645 MiB
2026/02/15 15:48:52.934, 79 %, 2 %, 51.70 W, 645 MiB
2026/02/15 15:48:54.934, 84 %, 2 %, 51.62 W, 645 MiB
2026/02/15 15:48:56.935, 76 %, 2 %, 51.81 W, 645 MiB
2026/02/15 15:48:58.935, 80 %, 2 %, 51.72 W, 645 MiB
2026/02/15 15:49:00.935, 85 %, 2 %, 51.67 W, 645 MiB
2026/02/15 15:49:02.935, 81 %, 2 %, 51.90 W, 645 MiB
2026/02/15 15:49:04.935, 74 %, 2 %, 51.56 W, 645 MiB
2026/02/15 15:49:06.935, 86 %, 2 %, 51.87 W, 645 MiB
2026/02/15 15:49:08.936, 82 %, 2 %, 51.88 W, 645 MiB
2026/02/15 15:49:10.936, 76 %, 2 %, 51.92 W, 645 MiB
2026/02/15 15:49:12.936, 80 %, 2 %, 51.83 W, 645 MiB
2026/02/15 15:49:14.936, 80 %, 2 %, 51.67 W, 645 MiB
2026/02/15 15:49:16.936, 78 %, 2 %, 51.87 W, 645 MiB
2026/02/15 15:49:18.937, 73 %, 2 %, 51.71 W, 645 MiB
2026/02/15 15:49:20.937, 79 %, 2 %, 51.62 W, 645 MiB
2026/02/15 15:49:22.937, 78 %, 2 %, 51.68 W, 645 MiB
2026/02/15 15:49:24.937, 75 %, 2 %, 51.69 W, 645 MiB
2026/02/15 15:49:26.937, 79 %, 2 %, 51.74 W, 645 MiB
2026/02/15 15:49:28.937, 82 %, 2 %, 51.82 W, 645 MiB
2026/02/15 15:49:30.938, 81 %, 2 %, 51.69 W, 645 MiB
2026/02/15 15:49:32.938, 81 %, 2 %, 51.69 W, 645 MiB
2026/02/15 15:49:34.938, 74 %, 2 %, 51.70 W, 645 MiB
2026/02/15 15:49:36.938, 83 %, 2 %, 51.70 W, 645 MiB
2026/02/15 15:49:38.938, 80 %, 2 %, 51.56 W, 645 MiB
2026/02/15 15:49:40.939, 75 %, 2 %, 51.66 W, 645 MiB
2026/02/15 15:49:42.939, 81 %, 2 %, 51.54 W, 645 MiB
2026/02/15 15:49:44.939, 80 %, 2 %, 51.64 W, 645 MiB
2026/02/15 15:49:46.939, 82 %, 2 %, 51.54 W, 645 MiB
2026/02/15 15:49:48.939, 79 %, 2 %, 51.79 W, 645 MiB
2026/02/15 15:49:50.940, 76 %, 2 %, 51.89 W, 645 MiB
2026/02/15 15:49:52.940, 81 %, 2 %, 51.61 W, 645 MiB
2026/02/15 15:49:54.940, 85 %, 2 %, 51.71 W, 645 MiB
